solute_smiles,NPR1,NPR2,RoG,Asphericity,Eccentricity,InertialShapeFactor,SpherocityIndex
[H][C@@]1(O[C@](O2)([H])[C@H](OC(C3=CC=CC=C3)=O)C(OC(C4=CC=CC=C4)=O)[C@@](O[C@@]5([H])O[C@H](COC(C6=CC=CC=C6)=O)[C@@]([C@H](OC(C7=CC=CC=C7)=O)[C@H]5OC(C8=CC=CC=C8)=O)([H])O[C@@]9([H])O[C@@H]([C@](O[C@]%10([H])[C@H](OC(C%11=CC=CC=C%11)=O)[C@@H](OC(C%12=CC=CC=C%12)=O)[C@@](O%13)([H])[C@@H](COC(C%14=CC=CC=C%14)=O)O%10)([H])[C@H](OC(C%15=CC=CC=C%15)=O)[C@H]9OC(C%16=CC=CC=C%16)=O)COC(C%17=CC=CC=C%17)=O)([H])[C@H]2COC(C%18=CC=CC=C%18)=O)[C@@H](COC(C%19=CC=CC=C%19)=O)O[C@](O[C@]%20([H])[C@@H](COC(C%21=CC=CC=C%21)=O)O[C@@](O[C@]%22([H])[C@@H](COC(C%23=CC=CC=C%23)=O)O[C@@]%13([H])[C@H](OC(C%24=CC=CC=C%24)=O)[C@H]%22OC(C%25=CC=CC=C%25)=O)([H])[C@@H]([C@H]%20OC(C%26=CC=CC=C%26)=O)OC(C%27=CC=CC=C%27)=O)([C@@H]([C@H]1OC(C%28=CC=CC=C%28)=O)OC(C%29=CC=CC=C%29)=O)[H],0.6309802534091276,0.7155283469302417,8.66495235201537,0.0814543755233636,0.7757988913421784,5.335420476858838e-06,0.4793981711023525
Cl[Ru]1(Cl)[P](c(c2c3c([P]1(c4ccccc4)c5ccccc5)ccc6c3cccc6)ccc7c2cccc7)(c8ccccc8)c9ccccc9,0.7338750846651635,0.7661897805486283,4.2469567939114885,0.04048875615589608,0.6792844471263119,9.105342115107808e-05,0.7392015247638715
CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)c(CN(C4CCCCC4)C5CCCCC5)c(C)c(CN(C6CCCCC6)C7CCCCC7)c3C)c8c(C)c(CN(C9CCCCC9)C%10CCCCC%10)c(C)c(CN(C%11CCCCC%11)C%12CCCCC%12)c8C,0.46995890991771355,0.7461065029686121,6.371176134963382,0.17172372309773623,0.8826882932207465,3.095533903702232e-05,0.28342846231433727
Cl[Ru]Cl,0.25919704766526896,0.7408029523347309,1.1519549304274312,0.4239581855593683,0.9658244615258035,0.012523733999542546,0.0
P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,0.6461831721202543,0.8496044236921056,4.362787569306331,0.06074385211758583,0.7631823557110095,0.00013843315497249312,0.642798269446347
I[Pd](I)(=C1N(Cc2ccccc2)C=CN1Cc3ccccc3)=C4N(Cc5ccccc5)C=CN4Cc6ccccc6,0.5228876200313989,0.8866502919703161,4.058897404061153,0.12842432625608194,0.8524016288217072,0.00014471334263683425,0.30947298169235693
CC(O[Pd]OC(C)=O)=O,0.06703805368179641,0.956160318935528,5.748320850923276,0.8124815937980955,0.9977504193727792,0.001944929966997132,0.2343850108831211
Cl[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,0.7463172334385939,0.848492942335196,4.36747266379261,0.029035684405078657,0.6655904048831859,8.357721918518403e-05,0.6802608680916885
CC(C)(c1cc(C(C)(C)C)c2c(C=[N]3[C@H]4CCCC[C@@H]4[N]5=Cc6c(O[Co]5(OC(C)=O)3O2)c(C(C)(C)C)cc(C(C)(C)C)c6)c1)C,0.41624005169508116,0.8699374749122707,4.800744667542865,0.2156401718561269,0.9092547604301427,0.00015639532145761002,0.4233280910254174
Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,0.4433500302132847,0.9398196486602198,3.4908841783276827,0.197187488529948,0.8963485654085019,0.00042157478209668464,0.5756343820304103
Br[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,0.5900378029907773,0.7979821032392244,3.6637057585059334,0.08842259255286235,0.807375619548805,0.00022439544019756637,0.5829153704437425
Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,0.3700285263532013,0.9222516103047677,4.119026855036527,0.2694272366942163,0.9290203925021658,0.00029454022381601925,0.3686985895737192
Cl[Ni]12[N]3=C(N[P]2(C(C)(C)C)C(C)(C)C)C=CC=C3N[P]1(c4ccccc4)c5ccccc5,0.4792315886177917,0.9273698637893951,3.8890320058190917,0.164822166526125,0.8776884894259852,0.0002895806911594054,0.4991910453047545
[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,0.4942360867383918,0.9338353206674157,3.49382555214415,0.1538190218046698,0.8693277233388573,0.0003331397671035265,0.5341249174132642
[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,0.49618907135624657,0.78836101078366,3.0157247785559362,0.14714256236650888,0.8682144927761951,0.00041405996125247143,0.48168909044768565
CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,0.5998771776009643,0.9207313683236502,3.2062032557260607,0.084781799275552,0.8000921020691938,0.0003686094450476934,0.6403875156385919
CC(C)(C)P(C(C)(C)C)Nc1nc(NP(C(C)(C)C)C(C)(C)C)ccc1,0.18323597450508566,0.9321139270214385,4.522443683737039,0.5508877672613172,0.9830689587445897,0.0006617537560949929,0.21230786229008022
c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,0.2791458103084693,0.9710460684772285,5.075000972735396,0.3946764090339618,0.9602487264179151,0.0003182464415791176,0.39018193947118107
CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,0.2185174375266538,0.9108070826597761,4.826500723629295,0.4843095617102229,0.9758330438639516,0.00043541301823778157,0.2571890470768427
CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,0.22643306851045716,0.9716876696889931,3.923537744396274,0.47792847031668345,0.9740267272949642,0.0009713811063681217,0.3716031337268879
C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,0.5416455463969667,0.6324568790514046,3.3108675761507063,0.14954274745167992,0.8406069843085598,0.0004129033091989588,0.3011725057399459
c12cccnc1c3ccccc3cc2,0.2566025334653756,0.7433974665395005,2.5836659224000993,0.4277269801454577,0.9665170147592594,0.0024215648455120278,7.772352657541623e-12
OCC[P+](CCCC)(CCCC)CCCC,0.5379176566884397,0.796239656716944,3.321197622708797,0.11811728219783535,0.8429973870794725,0.0006330949395712398,0.4337776624787517
CCCCCCCC[P+](CCO)(CCCCCCCC)CCCCCCCC,0.48896822324920386,0.6287869073643734,5.640982414008935,0.18662763218535203,0.8723015973002209,0.00010293706271017196,0.16878259691278383
CCCC[P+](CCCC)(CCCC)CCCC,0.6169531604516001,0.7276446705754299,3.478175030297055,0.08482773225241146,0.7869998715430533,0.00044052348780864207,0.47792899293552343
CCCC[N+](CCCC)(CCCC)CCCC,0.6759737893089524,0.9228456137168949,3.5068714738305715,0.05090168406014188,0.7369256652928408,0.0005949025059639989,0.708277692049784
Cl[Pt]([S](C)C)(Cl)=C1N(c2c(C(C)C)cccc2C(C)C)CCN1c3c(C(C)C)cccc3C(C)C,0.5878943066764475,0.8529097631459307,3.6906725022435976,0.08785522647744703,0.8089377504959322,0.00018085325849248992,0.6407366663444668
O=P(c1ccccc1)(c2ccccc2)Cc3cc(OCc4ccc(c5ccc(COc6cc(CP(c7ccccc7)(c8ccccc8)=O)cc(CP(c9ccccc9)(c%10ccccc%10)=O)c6)cc5)cc4)cc(CP(c%11ccccc%11)(c%12ccccc%12)=O)c3,0.13715866519153044,0.9256838021806285,9.937200757822445,0.6447412959671546,0.990549090435642,5.7626587102318544e-05,0.10891287481046036
O=C(C)O[Pd]1([P](c2ccccc2)(c3ccccc3)CCC[P](c4ccccc4)1c5ccccc5)OC(C)=O,0.57028878941669,0.8128037488235957,3.692176520192268,0.09808110194510014,0.8214442748389242,0.0001955798102275686,0.49795247608034027
[H][Rh]([C]=O)([C]=O)[C]=O,0.6237979259896687,0.6285023140522624,1.424847110885507,0.11021824469672122,0.7815856623115521,0.0029736800831325198,0.529229828696426
Cl[Ru]12([P](C3CCCCC3)(CC(OC(C)(C)O4)C4C[P]1(C5CCCCC5)C6CCCCC6)C7CCCCC7)([N]8=C(NC9=C8C=CC=C9)C(C)[NH2]2)Cl,0.7371941606519129,0.7682258311349882,4.232891701941225,0.039428577144858507,0.6756809672476511,8.512371729977019e-05,0.6630288636593749
Cl[Ru]1([N]2=C(C(C3=CC=CC=C3)(O1)C4=CC=CC=C4)C=CC=C2)(=CC5=CC=CC=C5)=C6N(CCN6C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C,0.5285026258395052,0.8301050452195465,4.121069724253553,0.1230042188871876,0.848931666555529,0.00013746438349213097,0.4539594794506379
Cl[Ru](Cl)([P](C1CCCCC1)(C2CCCCC2)C3CCCCC3)([P](C4CCCCC4)(C5CCCCC5)C6CCCCC6)=Cc7ccccc7,0.6521922152868685,0.8973804891913251,4.509780822042347,0.058956568295775676,0.7580536355161202,0.00010479533721914097,0.6023680875161902
CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]/OS(=O)(C(F)(F)F)=O)c(C(C)C)ccc1,0.7114625553994183,0.8986656039550481,3.466399399221303,0.03774309623331207,0.7027240086011931,0.00018674504663421948,0.5326802359031197
O=S(O/[Au]=C1N(c2c(C(c3ccccc3)c4ccccc4)cccc2C(c5ccccc5)c6ccccc6)C=CN\1c7c(C(c8ccccc8)c9ccccc9)cccc7C(c%10ccccc%10)c%11ccccc%11)(C(F)(F)F)=O,0.8354379189279971,0.9178640614642257,4.767261755164934,0.010717007937173794,0.5495848284089158,5.4053070877097444e-05,0.7164863690232421
CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]\O)c(C(C)C)ccc1,0.5485550332000952,0.8636790975854589,3.241400605301502,0.11056749123120582,0.8361144512271287,0.0002999484219935631,0.326669668667249
CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]\CC(C)=O)c(C(C)C)ccc1,0.5366669454618932,0.8614471923700047,3.2361705490537447,0.11801755363302752,0.8437941630804289,0.00028597920983969944,0.510257940622287
CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)CC2CC45CC6CC(CC(C5)C6)C4)=[Au]/CC(C)=O)c(C(C)C)ccc1,0.5138369782314631,0.8742324140716733,4.076800465906742,0.13398744011677352,0.8578878480325728,0.00015415567725297338,0.6830231819556145
CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]/[O+](/[Au]=C4N(c5c(C(C)C)cccc5C(C)C)C=CN/4c6c(C(C)C)cccc6C(C)C)[H])c(C(C)C)ccc1,0.5928442669717794,0.9318577646580769,4.269336467790904,0.0895337054171172,0.805317127049148,9.162228530765218e-05,0.7095168779731579
Cc1nc(NS(CC2(CCC3CC2=O)C3(C)C)(=O)=O)ccc1,0.2015483157920017,0.9099942754427892,3.502116332751682,0.5147439475418502,0.9794785737326812,0.0012054043577855906,0.22840342440957365
O=C1CC2CCC1(CS(Nc3cccc(NS(CC4(CCC5CC4=O)C5(C)C)(=O)=O)n3)(=O)=O)C2(C)C,0.39823975699569764,0.9623465692084394,4.132984868772373,0.24468939974573917,0.9172813613870108,0.00031053165775982654,0.3712498985910851
CC1(CCCC(N1[O])(C)C)C,0.5727573382734265,0.8012536260095217,2.140126652223569,0.09732096074838929,0.8197249730573906,0.0023203626855137368,0.6383297065932139
CC1(CC(CC(C)(N1[O])C)OCc2cc(COC(CC3(C)C)CC(C)(N3[O])C)cc(COC(CC4(C)C)CC(C)(N4[O])C)c2)C,0.5003751783677401,0.5585899007753122,6.4199986214837095,0.21128623233685812,0.8658086860695337,4.419693016273448e-05,0.13834518184571717
O[Fe]12(n3c(c4n1c(N[P]2(C(C)(C)C)C(C)(C)C)ccc4)cccc3)O,0.5161590836958216,0.8824830041422591,3.085075548296681,0.1328257800755415,0.8564927322040098,0.0005316096820342556,0.5446278957355636
CC(C)(P(C(C)(C)C)Cc1c(CP(C(C)(C)C)C(C)(C)C)cccc1)C,0.3923148289537284,0.9729951952045632,3.8643773721366017,0.25281115608545046,0.9198310034908623,0.0004978030229593106,0.5279917222637647
CCCCCCCCP(CCCCCCCC)CCCCCCCC,0.3490811290199147,0.7346139369855275,5.675709089958768,0.29608129656112897,0.9370925062992349,0.00018362735841989008,0.14422482550550925
CCCCCCCC[P](CCCCCCCC)(CCCCCCCC)[Co]([C]=O)([C]=O)[C]=O,0.5638867000308155,0.7711954231690654,4.926162673518894,0.10472904860908136,0.8258521596074911,0.0001281134220589041,0.24237308081892356
CC1(C)c2c(Oc3c1cccc3[P](c4ccccc4)(c5ccccc5)[Pd+]67O[C-](C)C=C(O7)C)c([P]6(c8ccccc8)c9ccccc9)ccc2,0.6618723437487952,0.9686673437290252,4.191762061464975,0.060532692880264825,0.7496165690407841,0.00013970656116603106,0.6883529451566359
CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)C(CC(CCCC)CC)CN2c4c(C)cc(C)cc4C)cccc1)C,0.4679072296919549,0.868426942033418,4.632305596032944,0.16885731451583225,0.8837775876327709,0.00013675015147203244,0.5076239021404861
CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCC45CC6CC(CC(C5)C6)C4)cc3C)c7c(C)cc(OCC89CC%10CC(CC(C9)C%10)C8)cc7C,0.1892530359500666,0.9473804871150905,6.272072948266741,0.5409777992107689,0.981928351960408,0.0001466371741857871,0.16081349338252576
CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCCOCCOC)cc3C)c4c(C)cc(OCCOCCOC)cc4C,0.21506215032223233,0.9698378774014612,6.027746208572626,0.4971831790948173,0.976600364273318,0.00016241326047990363,0.23887944795120525
CC(C)Oc1ccc(c2c(C)cccc2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,0.4693275802185317,0.8890405917452503,4.167527947498493,0.16903726522079046,0.8830241346906763,0.00017943077241805466,0.4208890320698844
CC(C)Oc1ccc(c2cc(C(C)(C)C)c(OCCCC)c(C(C)(C)C)c2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,0.2891648470751061,0.9223132341786442,5.28131699911505,0.37303894959753403,0.9572793172402873,0.00014254453388637132,0.288838598004835
O=C(C(F)(F)F)O[Pd]OC(C(F)(F)F)=O,0.06616929388162451,0.9593062461685848,7.262234146783644,0.8148048949471062,0.9978084107418654,0.0008374011642986488,0.1341969750337245
CC(O[Pd](OC(C)=O)([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)=O,0.7382868022696589,0.9895110198678038,3.849146566564539,0.035403717601081956,0.6744869143240969,0.00016470760688266562,0.7919503748260959
CC1(c2c(Oc3c1cccc3[P](c4ccccc4)([Pd][P]5(c6ccccc6)c7ccccc7)c8ccccc8)c5ccc2)C,0.541380837589018,0.884373661987336,4.1846454259973855,0.1160192172928658,0.8407774905951118,0.00016516153156721317,0.5180489113054294
c1([P]([Pd]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)[P](c8ccccc8)(c9ccccc9)c%10ccccc%10)(c%11ccccc%11)c%12ccccc%12)ccccc1,0.8088976747982372,0.8948910084183287,4.791718327267356,0.015036742603463538,0.5879494465564241,5.636814235031158e-05,0.8096537316783794
CCCCCCCC[P](CCCCCCCC)([Co]12([C]=O)([C]=O)[Co](C2=O)([C]=O)([C]=O)([P](CCCCCCCC)(CCCCCCCC)CCCCCCCC)C1=O)CCCCCCCC,0.6336315162979026,0.8514992360622426,6.146005108774753,0.06598083374273167,0.7736349924570506,4.303465099262372e-05,0.5768674193072204
[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],0.026974738198051962,0.9783963026737327,17.25745234716594,0.9212691182965319,0.9996361155436245,0.0003734300275428698,0.060296634743770436
FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,0.5569292102648951,0.8883414462443452,4.028738161246332,0.1065712838267605,0.8305599645743348,0.00017296729414572216,0.6641075889891929
Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,0.49885109627286695,0.5011492698104842,5.464655404479715,0.2500036866373689,0.8666877083167609,3.894001862479569e-05,4.906010798351384e-07
N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,0.676456985353204,0.6833780054730713,4.6921723860942555,0.0736161077881346,0.7364821430060983,8.226032281163478e-05,0.5730765382371212
CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,0.6558131285140897,0.7828127472769629,4.692662024860303,0.061128966593911815,0.754923267934273,8.010156142684026e-05,0.5239659927494286
CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,0.49488608136813045,0.7716793112305033,4.480894774778578,0.14944951785382882,0.8689578623086947,0.0001457733737881118,0.39596569006684434
CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,0.3520833018953047,0.7892198932857224,5.295877536650432,0.2858395047145471,0.9359686685602782,0.0001378460025659683,0.2214747980808319
CN(C)P1Oc2c(C3(CC4)CCc5cccc(O1)c53)c4ccc2,0.510863873752524,0.6443203114117637,3.0867287658308893,0.16516157990187044,0.859661620926842,0.0004384357366229165,0.2746818610674204
Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,0.445138386059707,0.9126331522670237,4.345745817415474,0.19213794242745297,0.8954617899475997,0.00029184276408252853,0.477065359447024
O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,0.41225812387975536,0.8841054612381416,5.1130650391311505,0.22055014586906183,0.9110670882515427,0.0001250839935224753,0.4443837206136587
FC(F)(c1cc(C(F)(F)F)cc(c(c2)c(O)c(c(c(O)c(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c4)c5c4cccc5)c6c2cccc6)c1)F,0.3536671768669959,0.9939101737853393,5.765519954043392,0.3003724785014781,0.9353713316148454,0.00013966664368210346,0.54477040781382
Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,0.4171138754017918,0.9669932773720087,5.345609707650294,0.22632539710911403,0.9088542319576327,0.00012041721431306439,0.5414559586367892
O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,0.34931935861110963,0.919077387078368,4.419591518426443,0.29328143964628833,0.9370037276871009,0.0003963422404021527,0.39656467803254813
O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,0.33259411810101147,0.7303646352588251,3.7854454577139314,0.3178511270606305,0.9430700677068541,0.0004660230677548764,0.09672580682166619
O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,0.6308462547822254,0.8356632234890368,4.543765230526433,0.0674695004532962,0.7759078571758631,0.0001258847331696988,0.5603777700975154
CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,0.431372749335363,0.7451156924405067,4.7259152644685924,0.20550015652655912,0.9021737920882262,0.00017730870910717323,0.2649143098874125
O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,0.42995023625217804,0.8619968444260923,5.0120176566089825,0.20204215183584054,0.9028525872736347,0.00014734054107446145,0.3848505482869434
P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,0.38822039027919425,0.9295873079580242,4.047942575555685,0.25029087046142184,0.9215665622034417,0.00042505281010157993,0.44495412398855083
Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,0.4490142491903571,0.9139577098324684,3.260719369523277,0.18882353708266938,0.8935245962053983,0.0004539128298443695,0.47199939268825547
O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,0.552523654958873,0.5798776140282131,4.538912419007885,0.16603251206124858,0.8334972169784901,0.0001087477012292135,0.29271191693027815
