Unnamed: 0,OPTIMAL,SOLVENT_REC,SOLUTE_REC,SEP_FACTOR,MOLAR_POWER,FINAL_CONC1,FINAL_CONC2,FEED_PRESSURE,DILUTION_0,PERMEATE_PRESSURE_0,DILUTION_1,PERMEATE_PRESSURE_1,DILUTION_2,PERMEATE_PRESSURE_2,OMEGA_1,OMEGA_2,EXTRACTION_ENERGY,ENERGY_REDUCTION,EUR_GWP_REDUCTION,USA_GWP_REDUCTION,IND_GWP_REDUCTION,CHN_GWP_REDUCTION,MOLAR_POWER_KW,EUR_COST_REDUCTION,USA_COST_REDUCTION,IND_COST_REDUCTION,CHN_COST_REDUCTION,EUR_BREAKEVEN_COST,USA_BREAKEVEN_COST,IND_BREAKEVEN_COST,CHN_BREAKEVEN_COST,NF_ENERGY,EXTRACTION_ENERGY_THERMAL,EXTRACTION_ENERGY_ELECTRIC
0.0,1.0,0.9855492702802372,0.1598276438971693,6.490618921706245,3000.0000038895223,11.06017790201383,17.0402515313813,40.00000014141855,3.4945502127014894e-08,8.677206164472266e-07,4.0908053228782e-08,8.112822025335433e-07,5.8294927860047456e-08,8.447973900172922e-07,6.470682903038147e-09,0.3878996957970747,468653570172.7106,0.9999288742570248,0.9999305056677843,0.9999292605781918,0.9998072417981204,0.9998575122904202,83.33333344137563,0.9997223381624013,0.9993902774269311,0.9994957891695605,0.9993735554826648,884449.4724359708,241620.3807030724,273548.16545642045,205161.0430130846,33333333.37655025,468653570172.7106,0.0
5.0,1.0,0.979555622650338,0.1999999916996495,5.837166378938975,2399.410398848546,9.78264022700807,16.759228008838218,40.00000020070633,4.077830648975263e-08,8.175878258642722e-07,4.7440173763597554e-08,7.694493869783408e-07,6.577609532820227e-08,7.764459642345538e-07,8.288409102177825e-09,0.4039002621527007,468653570172.7106,0.9999431133843001,0.9999444199023807,0.99994342407541,0.9998458330322839,0.9998860395462249,66.65028885690406,0.9997780002995934,0.9995126170316632,0.9995969735755573,0.9994992916975275,1106790.4956734274,302363.0250817061,342313.4362782644,256734.99606197633,26660115.54276162,468653570172.7106,0.0
10.0,1.0,0.9598292917571544,0.2999999925080339,4.629638407146111,1603.899261095688,7.468127854865348,16.13112558285214,40.000000117274695,5.998320775345743e-08,1.1393348890414856e-06,6.87147711443399e-08,1.0510665412603123e-06,9.110821086912632e-08,1.1814188756423028e-06,1.4339348027568142e-08,0.4564350960417222,5612769349.027189,0.9968249001886829,0.9968981297497274,0.9968425481337744,0.9913955497703767,0.9936396575144806,44.552757252658004,0.9876226847411488,0.972846341181358,0.9775488996190028,0.9721113749259639,19739.489277256915,5385.1524942863125,6112.113138886218,4584.00348969575,17821102.9010632,5612769349.027189,0.0
15.0,1.0,0.931612488995864,0.3999999933053342,3.7628835675985006,1207.4565302806895,5.849020873561618,15.543985798500945,40.00000000029854,8.80613453833755e-08,1.5855808423616215e-06,9.913514455601409e-08,1.4230350136711343e-06,1.264117313504934e-07,1.8081525021562689e-06,2.3701345196730697e-08,0.5314373996942829,5612769349.027189,0.9976097033682472,0.9976651555998437,0.997623312332767,0.9935226721592567,0.9952120940674758,33.5404591744636,0.9906962489795125,0.9796100411593688,0.9831441797294563,0.9790659863575158,26367.478618430403,7195.863237410174,8162.033561181675,6121.443499872382,13416183.66978544,5612769349.027189,0.0
20.0,1.0,0.8913708291460698,0.4999999940721338,3.0812953117407607,971.0986100154616,4.602814925043132,14.937922073336903,39.99999982641988,1.318823300887441e-07,2.242034719908908e-06,1.4426381273042285e-07,1.93265813034362e-06,1.7605173692980685e-07,2.887915677533717e-06,3.96736225642953e-08,0.638318044603846,5612769349.027189,0.9980776005774054,0.9981225627496242,0.9980889102433207,0.994790964625565,0.996149684567574,26.974961389318377,0.9925334796124055,0.9836600390538275,0.9864955275518018,0.98323291636363,32995.23870807712,9006.49945143948,10211.89423038725,7658.838567756816,10789984.555727351,5612769349.027189,0.0
25.0,1.0,0.8649556971443665,0.549999994452774,2.787045679727414,885.8775437835445,4.072737236011107,14.61309825612597,39.999999703595314,1.643026526242846e-07,2.701627940395269e-06,1.7585047680705448e-07,2.26482288903666e-06,2.097521789482221e-07,3.789080286589768e-06,5.247004256929072e-08,0.7084796082202474,5612769349.027189,0.9982463053071077,0.9982875379714913,0.9982568387208497,0.9952483121579887,0.9964877944026368,24.6077095495429,0.9931982313559883,0.9851287995284541,0.9877113920183658,0.9847453481599071,36308.9970809503,9911.778004819262,11236.792850388449,8427.51224810968,9843083.819817161,5612769349.027189,0.0
30.0,1.0,0.8329091503594749,0.5999999917539051,2.51699377052482,815.46522728111,3.5908607640514525,14.26646663214749,40.000000085452,7.250393445519619e-08,1.1878898205777896e-06,7.53638470120708e-08,9.660915102423326e-07,8.834725583065694e-08,1.8945310952755407e-06,2.2970131920750243e-08,0.7936365885688258,5612769349.027189,0.9983856944434857,0.9984238899741593,0.9983956307959272,0.9956262313291716,0.9967671956502966,22.651811868919722,0.9937494182332506,0.9863494664315934,0.9887222763668895,0.9860033654033841,39622.64671314584,10817.021118686038,12261.663210398505,9196.164672059336,9060724.747567888,5612769349.027189,0.0
35.0,1.0,0.7936762286094384,0.6499999952260168,2.2677491434260992,756.6089960725245,3.150388001283696,13.892136219811826,39.99999930348376,2.720550459361073e-07,4.089339448557324e-06,2.704847449856236e-07,3.189978615246751e-06,3.0841156321565226e-07,7.830115173223863e-06,1.011937010235831e-07,0.8979757827111422,5612769349.027189,0.9985022070033067,0.9985379172561818,0.9985116976851237,0.995942179721431,0.9970007949029013,21.016916557570124,0.9942124924272197,0.9873783926203524,0.9895748467630464,0.9870650400597087,42936.14974200024,11722.21676003672,13286.495183057848,9964.788225990158,8406766.62302805,5612769349.027189,0.0
40.0,1.0,0.7431727163425542,0.6999999946257446,2.0266555278246416,707.1583870246945,2.725566595584646,13.448593301448708,39.99999866130776,6.853749304555208e-07,7.52667380568728e-06,5.057992133041046e-07,4.840141081851654e-06,4.732381890383317e-07,1.080045189800269e-05,0.0319785628789789,0.9999999415316644,5612769349.027189,0.9986001000713226,0.998633796760145,0.9986092908532973,0.9962077119822185,0.997197137971196,19.64328852846374,0.9946048424670355,0.9882548889998892,0.990301770248763,0.9879711847301647,46249.43895158242,12627.342965213566,14311.2713538024,10733.369810404683,7857315.411385495,5612769349.027189,0.0
45.0,1.0,0.6724626006913782,0.7499999956134666,1.7807441697671955,665.819675579562,2.28981415566164,12.858748575664276,39.999997853542304,1.038469432051722e-06,9.586431625598525e-06,7.834454363781958e-07,7.233877961538951e-06,8.441017586336998e-07,1.9117312630993715e-05,0.2178476101752371,0.99999989446513,5612769349.027189,0.9986819347214738,0.9987140639184869,0.99869099056569,0.9964298019915884,0.9973613886107654,18.494990988321167,0.9949379219245827,0.9890062383540091,0.9909259087639957,0.9887506315314888,49562.38076026611,13532.356286747236,15335.956924484033,11501.8832521953,7397996.395328467,5612769349.027189,0.0
50.0,1.0,0.5870678350478766,0.7999999966876132,1.576314680131626,630.9714725903286,1.9373632333402344,12.29045987935898,39.99999656716808,1.6284827923502128e-06,1.2061156016508505e-05,1.2662918558209503e-06,1.1517550264859137e-05,1.632742708191425e-06,3.83134411661372e-05,0.443102059672037,0.9999998152503576,5612769349.027189,0.9987509206767765,0.9987818330688761,0.998759967347682,0.996617126670642,0.9974999551638614,17.52698534973135,0.995223303928053,0.9896564527731887,0.9914669216225415,0.9894275243939105,52874.99530974759,14437.263495729856,16360.556935886467,12270.33234553949,7010794.139892541,5612769349.027189,0.0
55.0,1.0,0.4839067014991106,0.8499999978166319,1.4031131577182103,601.8665160962853,1.6469874675761482,11.738094383378058,39.99999433977136,2.6923990717279668e-06,1.5009463877334809e-05,2.1758240743605204e-06,2.0905162070831748e-05,3.634617659003668e-06,0.0001067551032442,0.716540356036703,0.9999996820287012,5612769349.027189,0.9988085372267145,0.998838568172565,0.9988177110561837,0.99677371365081,0.9976158197247076,16.718514336007924,0.9954675813601135,0.9902212076258016,0.9919379404098795,0.9900184187781786,56187.1710450739,15342.028775756136,17385.041890343848,13038.694909977225,6687405.73440317,5612769349.027189,0.0
60.0,1.0,0.3527750233480438,0.899999997043151,1.2476791298761185,582.2911458283759,1.3002132776608968,10.421054953367657,39.99998824099113,0.6253002835681987,2.710281855269632e-05,5.411510142215397e-06,4.13295745901272e-05,1.3760037166485252e-05,0.0016283986177569,0.9999997777870372,0.9999998476037404,5612769349.027189,0.9988472888839737,0.9988746241660852,0.9988544454156951,0.9968769278774794,0.9976916449244739,16.17475405078822,0.9955394083094088,0.990262578871345,0.9919557550424342,0.9900171983313514,55632.37161923857,15190.800316625478,17213.13541650237,12909.768702072257,6469901.620315287,5612769349.027189,0.0
