,solute_smiles_1,solvent,membrane,solvent_smiles,solvent_viscosity,solvent_density,permeance,solute_diffusivity_1,solute_density_1,solute_mw_1,solute_solubility_1,solute_rejection_1,solute_molar_volume_1,solute_permeance_1,solute_cost_1,bnf_binary_energy,bnf_binary_recovery,bnf_binary_no_stages,bnf_binary_total_area,bnf_binary_productivity,bnf_binary_cost_EUR,bnf_binary_cost_USA,bnf_binary_cost_IND,bnf_binary_cost_CHN,bnf_binary_cost_membrane,bnf_binary_cost_waste
43,CC[C@@H]1[P]2([C@H](CC1)CC)c3c([P]4([C@H](CC[C@@H]4CC)CC)[Rh+]2)cccc3.O=[S-](OC(F)(F)F)=O.C5/C=C\CC/C=C\C5,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.722180653316,10000,0.902796966,0.0005555235794738,2.906363196529507e-07,,5332113.066729239,0.6619161522902312,2.0,600.0,0.007222829053791005,,,,,1.5793965948928173,
44,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)c(CN(C4CCCCC4)C5CCCCC5)c(C)c(CN(C6CCCCC6)C7CCCCC7)c3C)c8c(C)c(CN(C9CCCCC9)C%10CCCCC%10)c(C)c(CN(C%11CCCCC%11)C%12CCCCC%12)c8C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.39887266744,10000,0.965609352,0.0010760558980307,9.864861747552792e-08,,4106491.5788093396,0.8594713265500525,2.0,600.0,0.009378551115314175,,,,,1.2163618316717222,
45,Cl[Ru]Cl,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.17184205466,10000,0.1257790868,0.0001321861958923,9.738991879146051e-06,,inf,0.0,inf,inf,0.0,inf,inf,inf,inf,inf,inf
46,I[Pd](I)(=C1N(Cc2ccccc2)C=CN1Cc3ccccc3)=C4N(Cc5ccccc5)C=CN4Cc6ccccc6,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.8559751290239999,10000,0.89514538,0.0006584424069415,3.127362844520264e-07,286854.0235,6684821.867711351,0.5279739437416346,3.0,2520.0,0.005486906356294018,16031.470559468808,16030.907920294942,16030.854070341007,16030.800220387073,2.079078969511601,16028.557734660795
47,Cl[Rh]([P](c1ccccc1)(c2ccccc2)c3ccccc3)([P](c4ccccc4)(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)c9ccccc9,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.92414776801,10000,0.956509768,0.0007108828984692,1.2589992082400258e-07,279960.6871,4269980.565859474,0.8265638942072027,2.0,600.0,0.009019465213588998,14687.68300394342,14687.32361391246,14687.289216846792,14687.254819781123,1.2647880271064431,14685.885654451295
48,CC(C)(c1cc(C(C)(C)C)c2c(C=[N]3[C@H]4CCCC[C@@H]4[N]5=Cc6c(O[Co]5(OC(C)=O)3O2)c(C(C)(C)C)cc(C(C)(C)C)c6)c1)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.6623493782399998,10000,0.5363105459999999,0.000509499521723,1.7573483972530473e-06,38497.30353,214236188.74289346,0.016474395784465516,5.0,30720.0,0.00016853306887508224,12064.714422265628,12046.682876379768,12044.95708485934,12043.23129333891,67.68826847570128,11970.306140249493
49,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.490181767152,10000,0.668663252,0.0003770628978092,1.1916614548105937e-06,,36041451.12686382,0.09792646118166988,4.0,10200.0,0.001005716277095889,,,,,11.34287261014745,
50,Br[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.534131251572,10000,0.703017912,0.0004108701935169,1.029902036079318e-06,,18601047.963345688,0.1897426301819536,3.0,2520.0,0.001971877695757598,,,,,5.785202417773463,
51,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.57005656664,10000,0.766540946,0.0004385050512615,7.689799126456734e-07,,13541996.454490487,0.2606271369636594,3.0,2520.0,0.002708536493854716,,,,,4.211762196644903,
52,Cl[Ni]12[N]3=C(N[P]2(C(C)(C)C)C(C)(C)C)C=CC=C3N[P]1(c4ccccc4)c5ccccc5,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.530119166896,10000,0.664805752,0.0004077839745353,1.1974875860983016e-06,,36931825.278699785,0.09556559249568013,4.0,10200.0,0.000981469877941517,,,,,11.62308886847995,
53,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.564161338236,10000,0.589075304,0.0004339702601815,1.5424865326272803e-06,,58687045.209333465,0.06013953764611363,4.0,10200.0,0.0006176401268653101,,,,,18.469835616004467,
54,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.482070201126,10000,0.347197632,0.0003708232316353,3.1800160495109e-06,,8276482100.813809,0.0004264386392328261,8.0,1475160.0,4.360692908864806e-06,,,,,2616.031867288753,
55,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.51022054739609,10000,0.6265004,0.0003924773441508,1.3823750466317214e-06,,46851724.58335457,0.07533152292882316,4.0,10200.0,0.0007736636030111233,,,,,14.74505401139623,
56,[Pd].O=C(/C=C/c1ccccc1)\C=C\c2ccccc2.O=C(/C=C/c3ccccc3)\C=C\c4ccccc4,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.574112416136,10000,0.8111145480000002,0.0004416249354892,6.035317083336337e-07,62370.58824,10706837.976952761,0.3296409054011273,3.0,2520.0,0.003425753866416287,7931.98308870352,7931.081929840459,7930.995680312311,7930.909430784164,3.3299857660188925,7927.317722312042
57,Cl[Pt]([S](C)C)(Cl)=C1N(c2c(C(C)C)cccc2C(C)C)CCN1c3c(C(C)C)cccc3C(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.717225016868,10000,0.85458318,0.0005517115514369,4.4651686359886045e-07,,8430541.372117242,0.41864592188336625,3.0,2520.0,0.00435072790437266,,,,,2.6220236851827035,
58,O=C(/C=C/c1ccccc1)/C=C/c2ccccc2.O=C(/C=C/c3ccccc3)/C=C/c4ccccc4.O=C(/C=C/c5ccccc5)/C=C/c6ccccc6.[Pd].[Pd],Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.914120367204,10000,0.928537656,0.0007031695132338,2.094607264312271e-07,81746.86306,4802054.080817701,0.7349795952537228,2.0,600.0,0.008020097343408625,7371.132944242028,7370.728771356893,7370.690088143464,7370.651404930035,1.4223906674182618,7369.111630718419
59,[H][Rh]([C]=O)([C]=O)[C]=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.187898072892,10000,0.752014538,0.0001445369791476,8.899538200063146e-07,,14586071.427726567,0.2419713753764325,3.0,2520.0,0.0025146587124834593,,,,,4.536485033304677,
60,CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O.O=[W]([O-])([O-])=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,3.448453774686563,10000,1.0,0.0026526567497588,0.0,2953060.518,3529411.76470666,0.9999999999997795,2.0,600.0,0.010911999999997595,1.4856243582437414,1.188565534714264,1.1601341621652383,1.1317027896162124,1.0454281170319772,1.6278029448672216e-07
61,Cl[Ru]12([P](C3CCCCC3)(CC(OC(C)(C)O4)C4C[P]1(C5CCCCC5)C6CCCCC6)C7CCCCC7)([N]8=C(NC9=C8C=CC=C9)C(C)[NH2]2)Cl,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.8553129063039998,10000,0.831469834,0.0006579330048492,5.182849795277243e-07,,9585587.429335466,0.36819984072176615,3.0,2520.0,0.003826473011386584,,,,,2.9812601785257735,
62,Cl[Ru]1([N]2=C(C(C3=CC=CC=C3)(O1)C4=CC=CC=C4)C=CC=C2)(=CC5=CC=CC=C5)=C6N(CCN6C7=C(C=C(C=C7C)C)C)C8=C(C=C(C=C8C)C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7932372900720001,10000,0.903858804,0.0006101825308246,2.8635140592893e-07,,5309480.556096233,0.6647376758265903,2.0,600.0,0.007253617518619754,,,,,1.572692740383301,
63,Cl[Ru](Cl)([P](C1CCCCC1)(C2CCCCC2)C3CCCCC3)([P](C4CCCCC4)(C5CCCCC5)C6CCCCC6)=Cc7ccccc7,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.822352980224,10000,0.898658138,0.0006325792155569,3.022179565797793e-07,,5421100.3515785225,0.6510508081035954,2.0,600.0,0.0071042664180264335,,,,,1.605755040957415,
64,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]/OS(=O)(C(F)(F)F)=O)c(C(C)C)ccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.734206442372,10000,0.8185034259999998,0.0005647741864399,5.677561833799832e-07,,10288198.220034773,0.3430544094526547,3.0,2520.0,0.0035651521104260652,,,,,3.1997825786140455,
65,O=S(O/[Au]=C1N(c2c(C(c3ccccc3)c4ccccc4)cccc2C(c5ccccc5)c6ccccc6)C=CN\1c7c(C(c8ccccc8)c9ccccc9)cccc7C(c%10ccccc%10)c%11ccccc%11)(C(F)(F)F)=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.230331642884,10000,0.97131564,0.0009464089560646,8.226154801927389e-08,,4006289.4299080046,0.8809677449556926,2.0,600.0,0.00961312003295652,,,,,1.1866814909146595,
66,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]\O)c(C(C)C)ccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.602257157504,10000,0.535168694,0.0004632747365415,1.7977740835834044e-06,,216536161.1677631,0.016299410434137337,5.0,30720.0,0.00016674296874122498,,,,,68.41494846331122,
67,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]\CC(C)=O)c(C(C)C)ccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.642288457632,10000,0.666946606,0.0004940680443323,1.1585644908852315e-06,,36439041.525736324,0.0968579747689882,4.0,10200.0,0.0009947427959333642,,,,,11.468001235783367,
68,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)CC2CC45CC6CC(CC(C5)C6)C4)=[Au]/CC(C)=O)c(C(C)C)ccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7924293082080001,10000,0.825064624,0.0006095610063138,5.424712458706692e-07,,9927543.946016748,0.35551711318507906,3.0,2520.0,0.0036946692753100797,,,,,3.087613738334676,
69,CC(C)c1c(N2/C(N(c3c(C(C)C)cccc3C(C)C)C=C2)=[Au]/[O+](/[Au]=C4N(c5c(C(C)C)cccc5C(C)C)C=CN/4c6c(C(C)C)cccc6C(C)C)[H])c(C(C)C)ccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.18751102677609,10000,0.934847158,0.0009134700205969,1.892214966107129e-07,,4678139.569604211,0.7544477269634956,2.0,600.0,0.008232533596625666,,,,,1.3856866150811933,
70,O[Fe]12(n3c(c4n1c(N[P]2(C(C)(C)C)C(C)(C)C)ccc4)cccc3)O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.4051268512659999,10000,0.2993549279999999,0.0003116360394353,3.831913074656447e-06,,40857765380.582405,8.638288785081796e-05,9.0,5900280.0,8.833914077624526e-07,,,,,12913.541509244562,
71,CCCCCCCC[P](CCCCCCCC)(CCCCCCCC)[Co]([C]=O)([C]=O)[C]=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.5132907771219999,10000,0.844320962,0.0003948390593246,4.896462356688207e-07,,8927548.336255591,0.3953394181437941,3.0,2520.0,0.004108517838842935,,,,,2.7766002389472724,
72,CC1(C)c2c(Oc3c1cccc3[P](c4ccccc4)(c5ccccc5)[Pd+]67O[C-](C)C=C(O7)C)c([P]6(c8ccccc8)c9ccccc9)ccc2,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7831409293679998,10000,0.943894,0.0006024160995138,1.6386766893065033e-07,,4504376.020425376,0.7835517613763912,2.0,600.0,0.008550116820139182,,,,,1.3342170467402716,
73,CC(Oc1c(C=[Ru](Cl)(Cl)=C2N(c3c(C)cc(C)cc3C)C(CC(CCCC)CC)CN2c4c(C)cc(C)cc4C)cccc1)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7382656690080001,10000,0.863407188,0.0005678966684676,4.167723396059068e-07,,8021474.531621252,0.4399953837405676,3.0,2520.0,0.0045725996451210235,,,,,2.4947978170847476,
74,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCC45CC6CC(CC(C5)C6)C4)cc3C)c7c(C)cc(OCC89CC%10CC(CC(C9)C%10)C8)cc7C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.926349398632,10000,0.8844839199999999,0.0007125764604861,3.45078626390733e-07,,7111318.008300806,0.4963090893398546,3.0,2520.0,0.005157833126549043,,,,,2.2117256090219795,
75,CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCCOCCOC)cc3C)c4c(C)cc(OCCOCCOC)cc4C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.8342351567280001,10000,0.8903590259999999,0.0006417193513292,3.2810254248991405e-07,,6873458.755542053,0.5134840973418405,3.0,2520.0,0.005336322352565872,,,,,2.1377478456797565,
76,CC(C)Oc1ccc(c2c(C)cccc2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7161874186880001,10000,0.7857920359999999,0.0005509133989907,6.838893077091786e-07,,12251467.435265591,0.2880807367243653,3.0,2520.0,0.0029938447610821668,,,,,3.8103884881883276,
77,CC(C)Oc1ccc(c2cc(C(C)(C)C)c(OCCCC)c(C(C)(C)C)c2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.8863544840119999,10000,0.8887060059999999,0.0006818111415476,3.324663914074666e-07,,6939730.308813025,0.5085805366562659,3.0,2520.0,0.005285362681898262,,,,,2.158359283861537,
78,O=C(C(F)(F)F)O[Pd]OC(C(F)(F)F)=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.3318735638,10000,0.601433826,0.0002552873567692,1.6010296171819236e-06,46934.11765,54517772.7601883,0.06473873722301512,4.0,10200.0,0.0006648744476023918,10618.382654461893,10613.794075254576,10613.354904307342,10612.915733360107,17.157692936144333,10594.425383756492
79,CC(O[Pd](OC(C)=O)([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7481123688920001,10000,0.911984766,0.0005754710529938,2.6157927474903854e-07,,5138361.787759537,0.6868749049772146,2.0,600.0,0.0074951789631113675,,,,,1.5220065683815107,
80,CC1(c2c(Oc3c1cccc3[P](c4ccccc4)([Pd][P]5(c6ccccc6)c7ccccc7)c8ccccc8)c5ccc2)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.684096324904,10000,0.92165866,0.0005262279422338,2.3224054866725e-07,,4939813.046856985,0.7144828622515405,2.0,600.0,0.0077964369928888114,,,,,1.4631955114182904,
81,c1([P]([Pd]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)[P](c8ccccc8)(c9ccccc9)c%10ccccc%10)(c%11ccccc%11)c%12ccccc%12)ccccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.1542680344400005,10000,0.9750123980000002,0.0008878984880307,7.1617126431845e-08,52747.91529,3942334.1182144717,0.8952594221781469,2.0,600.0,0.00976907081480794,1544.4656281020532,1544.133814980437,1544.102057288929,1544.0702995974211,1.1677376312759074,1542.8061937988111
82,O=C1[Co](C2=O)([C]=O)([C]=O)([C]=O)[Co]12([C]=O)([C]=O)[C]=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.3418257069599999,10000,0.65394507,0.0002629428515076,1.3141299705264485e-06,5817.172941,39535003.19509349,0.08927308661869292,4.0,10200.0,0.0009168451022900493,944.6291819574989,941.3016525219118,940.9831761072846,940.6646996926576,12.442354313238756,927.2559341902054
83,CCCCCCCC[P](CCCCCCCC)([Co]12([C]=O)([C]=O)[Co](C2=O)([C]=O)([C]=O)([P](CCCCCCCC)(CCCCCCCC)CCCCCCCC)C1=O)CCCCCCCC,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.026581554244,10000,0.931211574,0.0007896781186492,2.007822778012174e-07,,4749257.464120549,0.7431502274554926,2.0,600.0,0.008109255281994337,,,,,1.4067520649374456,
84,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.3260565206519999,10000,0.313255512,0.0002508127081938,3.957404417585777e-06,,28377722897.461185,0.00012437262064538806,8.0,2950200.0,1.271866137911581e-06,,,,,8969.270643357184,
85,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.6950807910319999,10000,0.364479396,0.000534677531563,2.706041666062011e-06,699563.4824,2304799403.7179747,0.0015313314291093756,7.0,368760.0,1.5660422725932816e-05,198990.69669071623,198796.70940757,198778.1429679289,198759.57652828784,728.442125266508,197974.79486204157
86,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.86292864102,10000,0.331038616,0.000663791262323,2.7135542596748324e-06,66572.65882,15374505809.605711,0.00022956261543709394,8.0,1843920.0,2.347508560390069e-06,31944.68317063478,30650.662264992963,30526.812079304473,30402.961893615982,4859.497343496325,25167.643296995964
87,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.8253491781962701,10000,0.6723395719999999,0.0006348839832279,1.0978674333641425e-06,1449383.765,35221046.55646083,0.10020746427986137,4.0,10200.0,0.0010291424472676212,203366.20570365697,203363.2412655718,203362.95754047454,203362.6738153773,11.084676998153132,203350.7281794633
88,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.603336073904,10000,0.439111656,0.0004641046722338,2.343063822466804e-06,28240.82635,539429587.523248,0.006542859061385421,5.0,30720.0,6.693344819797287e-05,22571.261519951968,22525.85952966876,22521.514124658155,22517.16871964755,170.433645959927,22333.549017103724
89,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.4971019849479999,10000,0.529647796,0.0003823861422676,1.8986410098286453e-06,,228082970.09793934,0.015474245022284411,5.0,30720.0,0.00015830152657796956,,,,,72.06318132018575,
90,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n(c5c6cccc5)c7c6cccc7)c(n(c8c9cccc8)c%10c9cccc%10)c1n(c%11c%12cccc%11)c%13c%12cccc%13,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7882688450240001,10000,0.8426054299999999,0.0006063606500184,4.838049187352965e-07,5977001.882,9013731.216612117,0.39155946409864656,3.0,2520.0,0.004069235116423269,580479.3345482933,580478.5758925825,580478.5032819699,580478.4306713574,2.803404395830892,580475.4069313096
91,CC[C@@H]1CN2CCC1CC2[C@H](Oc3c4ccccc4c(O[C@@H](C5CC6CCN5C[C@@H]6CC)c7c8cc(OC)ccc8ncc7)nn3)c9c%10cc(OC)ccc%10ncc9,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.778420654208,10000,0.865576514,0.0005987851186215,4.085863470863585e-07,177057.5718,7923558.46535718,0.44543266515126073,3.0,2520.0,0.004629105944886246,13780.835988446244,13780.169088942077,13780.105260276661,13780.041431611246,2.464344464972221,13777.383400161565
